               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.042122,            0.051619,                   0,             0.88274,             0.26951,             0.79591,             0.66935,             0.05676,            0.063802,                   0,           0.0082774,           0.0082774,           0.0082774
                  89,            0.042822,            0.061703,                   0,             0.85724,             0.30486,             0.79517,             0.66354,            0.058351,            0.063467,                   0,           0.0082576,           0.0082576,           0.0082576
                  90,            0.041977,            0.059117,                   0,             0.88106,              0.2813,             0.78269,              0.6594,            0.062935,            0.065413,                   0,           0.0082378,           0.0082378,           0.0082378
                  91,            0.042037,            0.055535,                   0,             0.85489,             0.28277,             0.77617,              0.6579,            0.058762,            0.063375,                   0,            0.008218,            0.008218,            0.008218
                  92,             0.04096,            0.052437,                   0,             0.89816,             0.25037,             0.78576,             0.66422,             0.05348,            0.065621,                   0,           0.0081982,           0.0081982,           0.0081982
                  93,            0.041993,            0.058335,                   0,             0.89806,             0.27767,             0.79217,             0.66772,            0.056607,            0.066382,                   0,           0.0081784,           0.0081784,           0.0081784
                  94,            0.042531,            0.058789,                   0,             0.88498,             0.31664,             0.80726,             0.67248,            0.056446,            0.063749,                   0,           0.0081586,           0.0081586,           0.0081586
                  95,             0.04034,            0.052163,                   0,             0.91554,             0.29262,             0.82395,              0.6792,            0.057478,            0.063538,                   0,           0.0081388,           0.0081388,           0.0081388
                  96,            0.039701,            0.047198,                   0,              0.9226,              0.2813,             0.80373,             0.66828,            0.057497,            0.062389,                   0,            0.008119,            0.008119,            0.008119
                  97,              0.0411,            0.052558,                   0,             0.88884,             0.28866,             0.79809,             0.66421,            0.059944,            0.063143,                   0,           0.0080992,           0.0080992,           0.0080992
                  98,             0.04117,            0.057304,                   0,              0.9321,             0.24595,              0.7867,             0.66229,            0.057031,            0.063368,                   0,           0.0080794,           0.0080794,           0.0080794
                  99,            0.040122,            0.050354,                   0,              0.9085,             0.22996,             0.79167,             0.67106,            0.058352,            0.065527,                   0,           0.0080596,           0.0080596,           0.0080596
                 100,            0.042498,             0.05005,                   0,             0.84157,             0.27835,             0.78491,             0.66769,              0.0593,            0.067346,                   0,           0.0080398,           0.0080398,           0.0080398
                 101,            0.039752,            0.052869,                   0,             0.96939,             0.21913,             0.78821,              0.6677,            0.060977,            0.070689,                   0,             0.00802,             0.00802,             0.00802
                 102,            0.040461,            0.048943,                   0,             0.95131,             0.22173,             0.78555,             0.66273,            0.065171,            0.073404,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,            0.040868,            0.051889,                   0,             0.91449,             0.27688,             0.79414,             0.66442,            0.061011,            0.066359,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,            0.040985,            0.054968,                   0,             0.89654,             0.25626,             0.78172,             0.65946,            0.059406,            0.065729,                   0,           0.0079606,           0.0079606,           0.0079606
