               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.061237,            0.031823,                   0,                   1,                   1,             0.79013,             0.67516,             0.06687,            0.018046,                   0,           0.0090298,           0.0090298,           0.0090298
                  51,            0.063949,             0.03264,                   0,             0.98673,                   1,             0.77986,             0.67087,            0.070347,            0.021102,                   0,             0.00901,             0.00901,             0.00901
                  52,            0.063432,            0.034889,                   0,                   1,                   1,             0.79233,             0.67694,            0.064384,            0.019601,                   0,           0.0089902,           0.0089902,           0.0089902
                  53,            0.063348,            0.035697,                   0,             0.97709,                   1,             0.77756,              0.6703,            0.065087,            0.019449,                   0,           0.0089704,           0.0089704,           0.0089704
                  54,            0.062675,            0.031498,                   0,             0.93959,                   1,             0.75604,             0.66407,            0.069113,            0.019819,                   0,           0.0089506,           0.0089506,           0.0089506
                  55,            0.062622,            0.033789,                   0,             0.94579,                   1,             0.75339,             0.66535,            0.072398,            0.022037,                   0,           0.0089308,           0.0089308,           0.0089308
                  56,            0.061944,            0.030662,                   0,             0.98424,                   1,             0.77549,             0.67087,            0.070561,            0.020743,                   0,            0.008911,            0.008911,            0.008911
                  57,            0.061052,            0.029917,                   0,             0.98153,                   1,             0.76492,             0.66738,            0.071826,            0.020365,                   0,           0.0088912,           0.0088912,           0.0088912
                  58,            0.061901,            0.030049,                   0,                   1,                   1,             0.79729,             0.67715,            0.062192,            0.018451,                   0,           0.0088714,           0.0088714,           0.0088714
                  59,             0.06199,            0.034053,                   0,             0.94965,                   1,             0.75209,             0.66272,            0.064866,             0.01902,                   0,           0.0088516,           0.0088516,           0.0088516
                  60,            0.060327,            0.032486,                   0,              0.9644,                   1,             0.76754,             0.66694,            0.066489,            0.019948,                   0,           0.0088318,           0.0088318,           0.0088318
                  61,            0.060886,            0.032786,                   0,             0.94768,                   1,             0.74944,             0.66358,             0.06777,            0.024815,                   0,            0.008812,            0.008812,            0.008812
                  62,             0.06309,            0.031932,                   0,                   1,                   1,             0.77588,             0.66965,            0.067561,            0.020061,                   0,           0.0087922,           0.0087922,           0.0087922
                  63,            0.061546,             0.03516,                   0,             0.96911,                   1,             0.77242,             0.66942,            0.074614,            0.021781,                   0,           0.0087724,           0.0087724,           0.0087724
                  64,            0.060518,            0.032307,                   0,             0.97628,                   1,             0.76487,             0.66532,            0.072308,            0.018451,                   0,           0.0087526,           0.0087526,           0.0087526
                  65,            0.061008,            0.032251,                   0,              0.9896,                   1,             0.77831,             0.67041,            0.070869,            0.018764,                   0,           0.0087328,           0.0087328,           0.0087328
                  66,            0.061788,            0.031558,                   0,             0.95542,                   1,             0.75358,             0.66443,            0.073917,            0.018388,                   0,            0.008713,            0.008713,            0.008713
                  67,            0.061504,            0.030949,                   0,             0.95398,                   1,             0.74524,             0.66081,             0.07473,            0.017257,                   0,           0.0086932,           0.0086932,           0.0086932
                  68,            0.060601,            0.031729,                   0,             0.97272,                   1,             0.75649,               0.665,            0.068542,            0.018015,                   0,           0.0086734,           0.0086734,           0.0086734
                  69,            0.060978,            0.034509,                   0,             0.92765,                   1,             0.74149,              0.6598,            0.067014,            0.020663,                   0,           0.0086536,           0.0086536,           0.0086536
                  70,            0.060756,            0.030956,                   0,             0.95955,                   1,             0.75722,             0.66497,            0.065544,             0.02264,                   0,           0.0086338,           0.0086338,           0.0086338
                  71,            0.060751,            0.033988,                   0,             0.95385,                   1,             0.75914,             0.66429,            0.067674,            0.018839,                   0,            0.008614,            0.008614,            0.008614
                  72,            0.061745,            0.030247,                   0,             0.97695,                   1,             0.77588,             0.66856,            0.066868,            0.019862,                   0,           0.0085942,           0.0085942,           0.0085942
                  73,            0.060358,            0.036239,                   0,             0.98198,                   1,             0.77099,             0.66662,            0.069239,            0.018629,                   0,           0.0085744,           0.0085744,           0.0085744
                  74,            0.060168,            0.028409,                   0,             0.97268,                   1,             0.76528,             0.66614,            0.070898,            0.019238,                   0,           0.0085546,           0.0085546,           0.0085546
                  75,            0.059832,            0.031823,                   0,                   1,                   1,             0.79882,             0.67664,            0.060712,             0.01816,                   0,           0.0085348,           0.0085348,           0.0085348
                  76,            0.059163,            0.029831,                   0,             0.98785,                   1,             0.76988,             0.66806,             0.06189,            0.019085,                   0,            0.008515,            0.008515,            0.008515
                  77,            0.059367,            0.029005,                   0,                   1,                   1,             0.78723,             0.67563,            0.061994,            0.018696,                   0,           0.0084952,           0.0084952,           0.0084952
                  78,            0.060403,            0.032504,                   0,             0.97722,                   1,             0.76873,             0.66822,            0.065535,            0.019974,                   0,           0.0084754,           0.0084754,           0.0084754
                  79,            0.060326,            0.030111,                   0,                   1,                   1,              0.8063,             0.67545,            0.063396,            0.018342,                   0,           0.0084556,           0.0084556,           0.0084556
                  80,             0.05913,            0.033613,                   0,                   1,                   1,             0.78665,             0.67222,            0.067537,            0.018199,                   0,           0.0084358,           0.0084358,           0.0084358
                  81,            0.058995,            0.031931,                   0,                   1,                   1,             0.80175,             0.67801,            0.064826,            0.018566,                   0,            0.008416,            0.008416,            0.008416
                  82,            0.059706,            0.032402,                   0,                   1,                   1,             0.79034,             0.67383,            0.063235,            0.019203,                   0,           0.0083962,           0.0083962,           0.0083962
                  83,            0.058886,            0.030439,                   0,                   1,                   1,              0.7941,              0.6753,             0.06124,            0.020035,                   0,           0.0083764,           0.0083764,           0.0083764
                  84,            0.060412,            0.030208,                   0,                   1,                   1,             0.81642,             0.68157,            0.059995,            0.018588,                   0,           0.0083566,           0.0083566,           0.0083566
                  85,            0.059766,            0.028547,                   0,                   1,                   1,             0.78821,              0.6747,            0.064141,            0.019079,                   0,           0.0083368,           0.0083368,           0.0083368
                  86,            0.058047,             0.02998,                   0,             0.96058,                   1,             0.75606,             0.66388,            0.065215,            0.018658,                   0,            0.008317,            0.008317,            0.008317
                  87,             0.05863,            0.029866,                   0,             0.96707,                   1,             0.76627,             0.66732,             0.06342,            0.019029,                   0,           0.0082972,           0.0082972,           0.0082972
                  88,            0.057933,            0.030416,                   0,                   1,                   1,              0.7806,             0.67112,            0.065095,            0.017987,                   0,           0.0082774,           0.0082774,           0.0082774
                  89,            0.060176,            0.035387,                   0,             0.93476,                   1,             0.74409,             0.66127,            0.064808,            0.019632,                   0,           0.0082576,           0.0082576,           0.0082576
                  90,             0.05855,            0.033574,                   0,                   1,                   1,             0.80742,             0.67831,            0.061111,            0.018939,                   0,           0.0082378,           0.0082378,           0.0082378
                  91,            0.059099,            0.031501,                   0,             0.97169,                   1,              0.7696,             0.66861,            0.064412,            0.022617,                   0,            0.008218,            0.008218,            0.008218
                  92,            0.058669,            0.030703,                   0,                   1,                   1,             0.80276,             0.67694,            0.062072,            0.018888,                   0,           0.0081982,           0.0081982,           0.0081982
                  93,            0.057922,            0.033893,                   0,                   1,                   1,             0.79781,             0.67561,            0.061137,            0.021159,                   0,           0.0081784,           0.0081784,           0.0081784
                  94,             0.05996,            0.033152,                   0,             0.98472,                   1,              0.7743,             0.66883,            0.065384,            0.022427,                   0,           0.0081586,           0.0081586,           0.0081586
                  95,            0.058362,            0.030363,                   0,             0.97929,                   1,             0.77264,             0.66946,             0.06458,            0.018675,                   0,           0.0081388,           0.0081388,           0.0081388
                  96,            0.058352,            0.028195,                   0,                   1,                   1,             0.80145,              0.6759,            0.061405,            0.018184,                   0,            0.008119,            0.008119,            0.008119
                  97,            0.058071,            0.031355,                   0,             0.98442,                   1,             0.77811,             0.67093,            0.062005,            0.018721,                   0,           0.0080992,           0.0080992,           0.0080992
                  98,            0.058798,            0.033844,                   0,                   1,                   1,             0.81934,             0.68343,            0.060188,            0.018341,                   0,           0.0080794,           0.0080794,           0.0080794
                  99,            0.058408,            0.029908,                   0,             0.98839,                   1,             0.78304,             0.67198,            0.065835,            0.019988,                   0,           0.0080596,           0.0080596,           0.0080596
                 100,            0.058721,            0.030481,                   0,                   1,                   1,             0.79923,             0.67512,            0.063835,            0.018424,                   0,           0.0080398,           0.0080398,           0.0080398
